,accuracy
0,84.48275923728943
1,85.34482717514038
2,83.62069129943848
3,87.06896305084229
4,91.37930870056152
5,92.24137663841248
6,88.79310488700867
7,93.1034505367279
8,87.06896305084229
9,92.24137663841248
10,96.55172228813171
11,87.93103694915771
12,84.48275923728943
13,87.93103694915771
14,84.48275923728943
15,93.1034505367279
16,87.06896305084229
17,87.06896305084229
18,82.75862336158752
19,88.79310488700867
20,83.62069129943848
21,81.03448152542114
22,85.34482717514038
23,88.79310488700867
24,82.75862336158752
25,85.34482717514038
26,86.20689511299133
27,93.96551847457886
28,94.82758641242981
29,81.8965494632721
30,94.82758641242981
31,91.37930870056152
32,82.75862336158752
33,87.93103694915771
34,86.20689511299133
35,96.55172228813171
36,82.75862336158752
37,80.17241358757019
38,81.8965494632721
39,81.03448152542114
40,87.06896305084229
41,85.34482717514038
42,85.34482717514038
43,88.79310488700867
44,87.06896305084229
45,96.55172228813171
46,93.1034505367279
47,91.37930870056152
48,88.79310488700867
49,95.68965435028076
50,83.62069129943848
51,93.1034505367279
52,80.17241358757019
53,92.24137663841248
54,92.24137663841248
55,82.75862336158752
56,85.34482717514038
57,91.37930870056152
58,82.75862336158752
59,85.34482717514038
60,88.79310488700867
61,93.1034505367279
62,94.82758641242981
63,83.62069129943848
64,85.34482717514038
65,81.8965494632721
66,93.96551847457886
67,85.34482717514038
68,82.75862336158752
69,94.82758641242981
70,93.96551847457886
71,86.20689511299133
72,83.62069129943848
73,81.03448152542114
74,87.06896305084229
75,87.06896305084229
76,94.82758641242981
77,82.75862336158752
78,83.62069129943848
79,91.37930870056152
80,83.62069129943848
81,82.75862336158752
82,97.41379022598267
83,94.82758641242981
84,82.75862336158752
85,90.51724076271057
86,85.34482717514038
87,89.65517282485962
88,91.37930870056152
89,91.37930870056152
90,93.96551847457886
91,90.51724076271057
92,82.75862336158752
93,82.75862336158752
94,93.1034505367279
95,95.68965435028076
96,93.96551847457886
97,93.96551847457886
98,86.20689511299133
99,83.62069129943848
100,93.1034505367279
101,93.96551847457886
102,89.65517282485962
103,84.48275923728943
104,95.68965435028076
105,93.96551847457886
106,87.93103694915771
107,82.75862336158752
108,92.24137663841248
109,87.93103694915771
110,93.1034505367279
111,82.75862336158752
112,89.65517282485962
113,93.96551847457886
114,82.75862336158752
115,88.79310488700867
116,85.34482717514038
117,96.55172228813171
118,93.1034505367279
119,91.37930870056152
120,83.62069129943848
121,91.37930870056152
122,93.1034505367279
123,90.51724076271057
124,84.48275923728943
125,93.96551847457886
126,96.55172228813171
127,81.03448152542114
128,90.51724076271057
129,90.51724076271057
130,93.96551847457886
131,83.62069129943848
132,93.1034505367279
133,83.62069129943848
134,81.8965494632721
135,92.24137663841248
136,96.55172228813171
137,85.34482717514038
138,92.24137663841248
139,85.34482717514038
140,84.48275923728943
141,95.68965435028076
142,87.06896305084229
143,94.82758641242981
144,84.48275923728943
145,91.37930870056152
146,81.8965494632721
147,87.06896305084229
148,85.34482717514038
149,86.20689511299133
150,87.06896305084229
151,95.68965435028076
152,90.51724076271057
153,81.03448152542114
154,86.20689511299133
155,89.65517282485962
156,96.55172228813171
157,95.68965435028076
158,87.93103694915771
159,87.06896305084229
160,86.20689511299133
161,95.68965435028076
162,91.37930870056152
163,87.06896305084229
164,95.68965435028076
165,82.75862336158752
166,84.48275923728943
167,94.82758641242981
168,90.51724076271057
169,87.93103694915771
170,92.24137663841248
171,86.20689511299133
172,81.8965494632721
173,89.65517282485962
174,88.79310488700867
175,93.96551847457886
176,81.8965494632721
177,86.20689511299133
178,85.34482717514038
179,86.20689511299133
180,85.34482717514038
181,90.51724076271057
182,94.82758641242981
183,85.34482717514038
184,96.55172228813171
185,91.37930870056152
186,87.06896305084229
187,83.62069129943848
188,91.37930870056152
189,82.75862336158752
190,83.62069129943848
191,91.37930870056152
192,83.62069129943848
193,91.37930870056152
194,84.48275923728943
195,90.51724076271057
196,82.75862336158752
197,88.79310488700867
198,84.48275923728943
199,93.96551847457886
200,81.03448152542114
201,84.48275923728943
202,87.06896305084229
203,82.75862336158752
204,95.68965435028076
205,93.1034505367279
206,95.68965435028076
207,83.62069129943848
208,81.8965494632721
209,87.93103694915771
210,81.8965494632721
211,89.65517282485962
212,85.34482717514038
213,81.8965494632721
214,86.20689511299133
215,84.48275923728943
216,91.37930870056152
217,92.24137663841248
218,94.82758641242981
219,83.62069129943848
220,80.17241358757019
221,88.79310488700867
222,96.55172228813171
223,89.65517282485962
224,90.51724076271057
225,83.62069129943848
226,86.20689511299133
227,91.37930870056152
228,93.1034505367279
229,84.48275923728943
230,84.48275923728943
231,93.1034505367279
232,84.48275923728943
233,98.2758641242981
234,91.37930870056152
235,95.68965435028076
236,87.06896305084229
237,97.41379022598267
238,82.75862336158752
239,84.48275923728943
240,96.55172228813171
241,93.96551847457886
242,90.51724076271057
243,83.62069129943848
244,86.20689511299133
245,95.68965435028076
246,81.03448152542114
247,87.93103694915771
248,82.75862336158752
249,94.82758641242981
250,95.68965435028076
251,92.24137663841248
252,82.75862336158752
253,94.82758641242981
254,94.82758641242981
255,80.17241358757019
256,93.96551847457886
257,87.93103694915771
258,84.48275923728943
259,84.48275923728943
260,92.24137663841248
261,90.51724076271057
262,93.96551847457886
263,93.96551847457886
264,85.34482717514038
265,84.48275923728943
266,91.37930870056152
267,93.96551847457886
268,89.65517282485962
269,83.62069129943848
270,84.48275923728943
271,97.41379022598267
272,81.8965494632721
273,86.20689511299133
274,90.51724076271057
275,92.24137663841248
276,84.48275923728943
277,93.96551847457886
278,93.96551847457886
279,92.24137663841248
280,94.82758641242981
281,84.48275923728943
282,93.96551847457886
283,94.82758641242981
284,88.79310488700867
285,93.96551847457886
286,81.03448152542114
287,96.55172228813171
288,90.51724076271057
289,82.75862336158752
290,95.68965435028076
291,85.34482717514038
292,86.20689511299133
293,95.68965435028076
294,83.62069129943848
295,97.41379022598267
296,93.1034505367279
297,81.8965494632721
298,89.65517282485962
299,83.62069129943848
300,87.93103694915771
301,82.75862336158752
302,95.68965435028076
303,88.79310488700867
304,92.24137663841248
305,83.62069129943848
306,90.51724076271057
307,94.82758641242981
308,93.96551847457886
309,84.48275923728943
310,87.06896305084229
311,95.68965435028076
312,79.31034564971924
313,93.1034505367279
314,95.68965435028076
315,83.62069129943848
316,84.48275923728943
317,94.82758641242981
318,97.41379022598267
319,91.37930870056152
320,87.06896305084229
321,85.34482717514038
322,83.62069129943848
323,86.20689511299133
324,92.24137663841248
325,95.68965435028076
326,89.65517282485962
327,91.37930870056152
328,86.20689511299133
329,88.79310488700867
330,94.82758641242981
331,84.48275923728943
332,86.20689511299133
333,87.06896305084229
334,85.34482717514038
335,87.93103694915771
336,93.1034505367279
337,83.62069129943848
338,92.24137663841248
339,84.48275923728943
340,91.37930870056152
341,93.96551847457886
342,93.1034505367279
343,91.37930870056152
344,94.82758641242981
345,91.37930870056152
346,83.62069129943848
347,89.65517282485962
348,83.62069129943848
349,94.82758641242981
350,81.8965494632721
351,83.62069129943848
352,82.75862336158752
353,91.37930870056152
354,82.75862336158752
355,86.20689511299133
356,96.55172228813171
357,84.48275923728943
358,81.03448152542114
359,99.13793206214905
360,81.8965494632721
361,82.75862336158752
362,84.48275923728943
363,92.24137663841248
364,97.41379022598267
365,95.68965435028076
366,85.34482717514038
367,91.37930870056152
368,83.62069129943848
369,93.1034505367279
370,87.93103694915771
371,84.48275923728943
372,81.8965494632721
373,84.48275923728943
374,93.96551847457886
375,93.96551847457886
376,94.82758641242981
377,95.68965435028076
378,81.8965494632721
379,94.82758641242981
380,93.96551847457886
381,87.06896305084229
382,89.65517282485962
383,81.03448152542114
384,93.96551847457886
385,84.48275923728943
386,95.68965435028076
387,85.34482717514038
388,92.24137663841248
389,84.48275923728943
390,83.62069129943848
391,83.62069129943848
392,83.62069129943848
393,94.82758641242981
394,96.55172228813171
395,93.96551847457886
396,88.79310488700867
397,98.2758641242981
398,81.8965494632721
399,90.51724076271057
400,87.06896305084229
401,85.34482717514038
402,94.82758641242981
403,86.20689511299133
404,87.93103694915771
405,81.8965494632721
406,79.31034564971924
407,95.68965435028076
408,93.1034505367279
409,84.48275923728943
410,86.20689511299133
411,87.93103694915771
412,86.20689511299133
413,92.24137663841248
414,92.24137663841248
415,93.96551847457886
416,83.62069129943848
417,86.20689511299133
418,86.20689511299133
419,81.8965494632721
420,81.8965494632721
421,95.68965435028076
422,93.96551847457886
423,81.03448152542114
424,92.24137663841248
425,81.8965494632721
426,83.62069129943848
427,94.82758641242981
428,96.55172228813171
429,86.20689511299133
430,83.62069129943848
431,95.68965435028076
432,88.79310488700867
433,86.20689511299133
434,94.82758641242981
435,90.51724076271057
436,94.82758641242981
437,87.06896305084229
438,87.93103694915771
439,93.96551847457886
440,93.1034505367279
441,93.96551847457886
442,93.96551847457886
443,94.82758641242981
444,81.03448152542114
445,81.8965494632721
446,81.03448152542114
447,89.65517282485962
448,90.51724076271057
449,93.1034505367279
450,84.48275923728943
451,84.48275923728943
452,86.20689511299133
453,94.82758641242981
454,79.31034564971924
455,97.41379022598267
456,90.51724076271057
457,92.24137663841248
458,92.24137663841248
459,82.75862336158752
460,89.65517282485962
461,84.48275923728943
462,80.17241358757019
463,83.62069129943848
464,82.75862336158752
465,87.06896305084229
466,81.03448152542114
467,85.34482717514038
468,83.62069129943848
469,95.68965435028076
470,98.2758641242981
471,92.24137663841248
472,88.79310488700867
473,93.96551847457886
474,93.1034505367279
475,87.93103694915771
476,92.24137663841248
477,90.51724076271057
478,83.62069129943848
479,94.82758641242981
480,91.37930870056152
481,90.51724076271057
482,85.34482717514038
483,91.37930870056152
484,84.48275923728943
485,92.24137663841248
486,83.62069129943848
487,93.1034505367279
488,97.41379022598267
489,89.65517282485962
490,96.55172228813171
491,83.62069129943848
492,89.65517282485962
493,89.65517282485962
494,89.65517282485962
495,84.48275923728943
496,91.37930870056152
497,84.48275923728943
498,90.51724076271057
499,87.06896305084229
500,94.82758641242981
501,82.75862336158752
502,87.06896305084229
503,94.82758641242981
504,81.8965494632721
505,81.8965494632721
506,81.8965494632721
507,90.51724076271057
508,87.06896305084229
509,82.75862336158752
510,92.24137663841248
511,83.62069129943848
512,93.1034505367279
513,81.8965494632721
514,87.06896305084229
515,83.62069129943848
516,90.51724076271057
517,90.51724076271057
518,90.51724076271057
519,82.75862336158752
520,84.48275923728943
521,83.62069129943848
522,92.24137663841248
523,89.65517282485962
524,83.62069129943848
525,87.93103694915771
526,84.48275923728943
527,92.24137663841248
528,87.93103694915771
529,87.06896305084229
530,94.82758641242981
531,93.1034505367279
532,81.03448152542114
533,83.62069129943848
534,87.93103694915771
535,84.48275923728943
536,84.48275923728943
537,82.75862336158752
538,82.75862336158752
539,85.34482717514038
540,95.68965435028076
541,81.8965494632721
542,95.68965435028076
543,81.8965494632721
544,81.8965494632721
545,95.68965435028076
546,95.68965435028076
547,85.34482717514038
548,93.96551847457886
549,84.48275923728943
550,84.48275923728943
551,86.20689511299133
552,83.62069129943848
553,82.75862336158752
554,84.48275923728943
555,81.8965494632721
556,88.79310488700867
557,86.20689511299133
558,96.55172228813171
559,89.65517282485962
560,85.34482717514038
561,84.48275923728943
562,93.96551847457886
563,92.24137663841248
564,85.34482717514038
565,87.93103694915771
566,87.06896305084229
567,88.79310488700867
568,85.34482717514038
569,82.75862336158752
570,90.51724076271057
571,92.24137663841248
572,94.82758641242981
573,86.20689511299133
574,93.1034505367279
575,84.48275923728943
576,85.34482717514038
577,87.93103694915771
578,81.03448152542114
579,93.1034505367279
580,94.82758641242981
581,87.93103694915771
582,96.55172228813171
583,95.68965435028076
584,83.62069129943848
585,86.20689511299133
586,87.06896305084229
587,97.41379022598267
588,83.62069129943848
589,95.68965435028076
590,94.82758641242981
591,81.8965494632721
592,92.24137663841248
593,87.93103694915771
594,81.8965494632721
595,93.96551847457886
596,90.51724076271057
597,95.68965435028076
598,86.20689511299133
599,88.79310488700867
600,93.96551847457886
601,95.68965435028076
602,83.62069129943848
603,93.1034505367279
604,95.68965435028076
605,84.48275923728943
606,85.34482717514038
607,84.48275923728943
608,82.75862336158752
609,84.48275923728943
610,86.20689511299133
611,93.1034505367279
612,90.51724076271057
613,85.34482717514038
614,83.62069129943848
615,83.62069129943848
616,85.34482717514038
617,97.41379022598267
618,82.75862336158752
619,86.20689511299133
620,88.79310488700867
621,88.79310488700867
622,91.37930870056152
623,93.1034505367279
624,93.1034505367279
625,85.34482717514038
626,85.34482717514038
627,86.20689511299133
628,86.20689511299133
629,87.06896305084229
630,93.96551847457886
631,83.62069129943848
632,94.82758641242981
633,88.79310488700867
634,85.34482717514038
635,94.82758641242981
636,87.06896305084229
637,83.62069129943848
638,93.96551847457886
639,85.34482717514038
640,95.68965435028076
641,85.34482717514038
642,93.1034505367279
643,91.37930870056152
644,89.65517282485962
645,87.06896305084229
646,91.37930870056152
647,93.96551847457886
648,92.24137663841248
649,91.37930870056152
650,95.68965435028076
651,96.55172228813171
652,92.24137663841248
653,84.48275923728943
654,82.75862336158752
655,93.1034505367279
656,80.17241358757019
657,81.8965494632721
658,85.34482717514038
659,96.55172228813171
660,87.06896305084229
661,84.48275923728943
662,83.62069129943848
663,82.75862336158752
664,87.93103694915771
665,87.06896305084229
666,85.34482717514038
667,89.65517282485962
668,88.79310488700867
669,85.34482717514038
670,92.24137663841248
671,81.8965494632721
672,86.20689511299133
673,87.93103694915771
674,87.06896305084229
675,94.82758641242981
676,84.48275923728943
677,97.41379022598267
678,95.68965435028076
679,85.34482717514038
680,83.62069129943848
681,92.24137663841248
682,91.37930870056152
683,93.96551847457886
684,91.37930870056152
685,84.48275923728943
686,92.24137663841248
687,91.37930870056152
688,94.82758641242981
689,81.03448152542114
690,80.17241358757019
691,87.06896305084229
692,93.96551847457886
693,82.75862336158752
694,93.1034505367279
695,85.34482717514038
696,94.82758641242981
697,93.96551847457886
698,87.93103694915771
699,87.06896305084229
700,87.06896305084229
701,87.06896305084229
702,83.62069129943848
703,87.06896305084229
704,85.34482717514038
705,94.82758641242981
706,88.79310488700867
707,84.48275923728943
708,81.8965494632721
709,83.62069129943848
710,86.20689511299133
711,82.75862336158752
712,83.62069129943848
713,92.24137663841248
714,95.68965435028076
715,86.20689511299133
716,84.48275923728943
717,89.65517282485962
718,89.65517282485962
719,85.34482717514038
720,81.8965494632721
721,93.1034505367279
722,95.68965435028076
723,83.62069129943848
724,88.79310488700867
725,95.68965435028076
726,82.75862336158752
727,93.96551847457886
728,83.62069129943848
729,84.48275923728943
730,81.8965494632721
731,93.96551847457886
732,87.06896305084229
733,81.8965494632721
734,87.93103694915771
735,82.75862336158752
736,83.62069129943848
737,95.68965435028076
738,86.20689511299133
739,93.96551847457886
740,93.1034505367279
741,87.06896305084229
742,92.24137663841248
743,93.96551847457886
744,82.75862336158752
745,83.62069129943848
746,94.82758641242981
747,84.48275923728943
748,84.48275923728943
749,84.48275923728943
750,80.17241358757019
751,93.1034505367279
752,94.82758641242981
753,95.68965435028076
754,85.34482717514038
755,95.68965435028076
756,78.44827771186829
757,84.48275923728943
758,95.68965435028076
759,93.96551847457886
760,88.79310488700867
761,93.1034505367279
762,93.1034505367279
763,93.1034505367279
764,93.1034505367279
765,84.48275923728943
766,85.34482717514038
767,85.34482717514038
768,92.24137663841248
769,95.68965435028076
770,91.37930870056152
771,82.75862336158752
772,84.48275923728943
773,90.51724076271057
774,98.2758641242981
775,93.96551847457886
776,86.20689511299133
777,92.24137663841248
778,81.8965494632721
779,84.48275923728943
780,93.96551847457886
781,95.68965435028076
782,84.48275923728943
783,83.62069129943848
784,83.62069129943848
785,93.96551847457886
786,85.34482717514038
787,85.34482717514038
788,83.62069129943848
789,86.20689511299133
790,82.75862336158752
791,86.20689511299133
792,80.17241358757019
793,91.37930870056152
794,92.24137663841248
795,81.03448152542114
796,93.96551847457886
797,91.37930870056152
798,88.79310488700867
799,87.06896305084229
800,87.93103694915771
801,93.96551847457886
802,92.24137663841248
803,93.1034505367279
804,84.48275923728943
805,95.68965435028076
806,85.34482717514038
807,93.96551847457886
808,90.51724076271057
809,82.75862336158752
810,85.34482717514038
811,93.1034505367279
812,87.06896305084229
813,82.75862336158752
814,81.8965494632721
815,84.48275923728943
816,93.96551847457886
817,96.55172228813171
818,97.41379022598267
819,87.06896305084229
820,87.06896305084229
821,93.1034505367279
822,83.62069129943848
823,86.20689511299133
824,82.75862336158752
825,82.75862336158752
826,88.79310488700867
827,82.75862336158752
828,85.34482717514038
829,92.24137663841248
830,82.75862336158752
831,82.75862336158752
832,91.37930870056152
833,93.96551847457886
834,93.1034505367279
835,84.48275923728943
836,85.34482717514038
837,81.8965494632721
838,93.1034505367279
839,84.48275923728943
840,86.20689511299133
841,83.62069129943848
842,84.48275923728943
843,93.96551847457886
844,95.68965435028076
845,83.62069129943848
846,96.55172228813171
847,90.51724076271057
848,86.20689511299133
849,80.17241358757019
850,96.55172228813171
851,96.55172228813171
852,93.1034505367279
853,86.20689511299133
854,95.68965435028076
855,83.62069129943848
856,88.79310488700867
857,81.03448152542114
858,81.03448152542114
859,86.20689511299133
860,89.65517282485962
861,94.82758641242981
862,85.34482717514038
863,96.55172228813171
864,82.75862336158752
865,82.75862336158752
866,84.48275923728943
867,93.1034505367279
868,93.1034505367279
869,96.55172228813171
870,94.82758641242981
871,89.65517282485962
872,93.1034505367279
873,85.34482717514038
874,82.75862336158752
875,87.93103694915771
876,88.79310488700867
877,94.82758641242981
878,91.37930870056152
879,81.8965494632721
880,82.75862336158752
881,93.96551847457886
882,82.75862336158752
883,87.06896305084229
884,78.44827771186829
885,92.24137663841248
886,86.20689511299133
887,88.79310488700867
888,93.1034505367279
889,82.75862336158752
890,89.65517282485962
891,87.93103694915771
892,85.34482717514038
893,85.34482717514038
894,86.20689511299133
895,95.68965435028076
896,87.06896305084229
897,83.62069129943848
898,93.1034505367279
899,84.48275923728943
900,83.62069129943848
901,85.34482717514038
902,93.96551847457886
903,95.68965435028076
904,92.24137663841248
905,90.51724076271057
906,84.48275923728943
907,88.79310488700867
908,90.51724076271057
909,93.1034505367279
910,84.48275923728943
911,95.68965435028076
912,81.8965494632721
913,95.68965435028076
914,88.79310488700867
915,81.8965494632721
916,85.34482717514038
917,84.48275923728943
918,87.93103694915771
919,94.82758641242981
920,87.06896305084229
921,84.48275923728943
922,82.75862336158752
923,81.8965494632721
924,87.06896305084229
925,85.34482717514038
926,83.62069129943848
927,87.06896305084229
928,87.06896305084229
929,86.20689511299133
930,85.34482717514038
931,92.24137663841248
932,92.24137663841248
933,81.03448152542114
934,93.96551847457886
935,83.62069129943848
936,83.62069129943848
937,81.8965494632721
938,94.82758641242981
939,94.82758641242981
940,85.34482717514038
941,87.93103694915771
942,86.20689511299133
943,85.34482717514038
944,93.96551847457886
945,89.65517282485962
946,89.65517282485962
947,81.8965494632721
948,93.96551847457886
949,81.03448152542114
950,92.24137663841248
951,93.1034505367279
952,83.62069129943848
953,82.75862336158752
954,83.62069129943848
955,92.24137663841248
956,91.37930870056152
957,90.51724076271057
958,84.48275923728943
959,94.82758641242981
960,93.96551847457886
961,92.24137663841248
962,93.96551847457886
963,87.06896305084229
964,94.82758641242981
965,93.96551847457886
966,87.06896305084229
967,95.68965435028076
968,93.1034505367279
969,93.96551847457886
970,86.20689511299133
971,85.34482717514038
972,91.37930870056152
973,86.20689511299133
974,94.82758641242981
975,95.68965435028076
976,85.34482717514038
977,80.17241358757019
978,84.48275923728943
979,86.20689511299133
980,92.24137663841248
981,85.34482717514038
982,85.34482717514038
983,91.37930870056152
984,90.51724076271057
985,92.24137663841248
986,94.82758641242981
987,85.34482717514038
988,87.93103694915771
989,80.17241358757019
990,95.68965435028076
991,87.93103694915771
992,81.8965494632721
993,82.75862336158752
994,93.1034505367279
995,85.34482717514038
996,95.68965435028076
997,92.24137663841248
998,96.55172228813171
999,93.96551847457886
